,time,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22
965,965,75.348,49.266,48.300000000000004,71.484,85.974,53.13,12.558,85.974,29.946,89.83800000000001,52.164,34.776,93.702,26.082,37.674,73.416,93.702,48.300000000000004,3.864,42.504,58.926
966,966,19.34,12.571,58.02,51.251,64.789,2.9010000000000002,58.02,7.736,6.769,6.769,10.637,69.624,35.779,1.934,58.987,61.888,75.426,12.571,29.977,49.317,46.416000000000004
967,967,36.784,41.624,5.808,39.688,71.632,6.776,3.872,14.52,38.72,6.776,68.728,20.328,18.392,85.184,13.552,25.168,12.584,71.632,69.696,92.928,3.872
968,968,61.047000000000004,94.962,19.38,50.388,11.628,86.241,29.07,0.969,24.225,23.256,93.024,86.241,71.706,8.721,10.659,76.551,6.783,90.117,16.473,79.458,9.69
969,969,6.79,71.78,16.490000000000002,85.36,21.34,0.97,53.35,55.29,32.980000000000004,18.43,48.5,77.60000000000001,93.12,97.97,86.33,22.31,75.66,23.28,27.16,0.97,41.71
970,970,36.898,0.971,0.971,43.695,18.449,22.333000000000002,0.971,95.158,59.231,54.376,85.44800000000001,44.666000000000004,35.927,40.782000000000004,42.724000000000004,89.33200000000001,79.622,97.10000000000001,36.898,62.144,72.825
971,971,97.2,76.788,48.6,33.048,92.34,56.376,94.284,0.972,31.104,91.368,93.312,30.132,45.684,8.748,9.72,79.70400000000001,9.72,37.908,10.692,59.292,30.132
972,972,28.217000000000002,91.462,92.435,18.487000000000002,18.487000000000002,72.002,10.703,80.759,5.838,56.434000000000005,65.191,76.867,42.812,89.516,83.678,53.515,26.271,86.59700000000001,32.109,97.3,27.244
973,973,20.454,31.168,6.8180000000000005,48.7,78.894,95.452,41.882,55.518,2.922,50.648,88.634,89.608,55.518,58.44,45.778,9.74,76.946,13.636000000000001,10.714,6.8180000000000005,59.414
974,974,2.9250000000000003,22.425,52.65,17.55,86.775,79.95,69.22500000000001,75.075,20.475,0.975,16.575,22.425,49.725,53.625,77.025,66.3,4.875,22.425,48.75,7.8,48.75
975,975,2.928,85.888,54.656,83.936,70.272,21.472,29.28,44.896,51.728,66.368,85.888,88.816,20.496,17.568,65.392,96.624,71.248,47.824,33.184,70.272,81.984
976,976,89.884,15.632,54.712,20.517,84.999,30.287,83.045,30.287,49.827,77.183,19.54,77.183,41.034,27.356,67.413,83.045,61.551,3.908,35.172000000000004,80.114,19.54
977,977,49.878,38.142,25.428,80.196,26.406,83.13,45.966,83.13,24.45,0.978,77.262,79.218,95.84400000000001,37.164,46.944,0.978,49.878,74.328,43.032000000000004,83.13,37.164
978,978,34.265,87.131,51.887,56.782000000000004,32.307,90.068,73.425,88.11,93.005,22.517,30.349,48.95,0.979,41.118,73.425,41.118,58.74,24.475,3.916,22.517,22.517
979,979,90.16,20.580000000000002,33.32,52.92,40.18,95.06,62.72,4.9,19.6,75.46000000000001,71.54,19.6,72.52,2.94,21.56,7.84,5.88,46.06,24.5,8.82,36.26
980,980,73.575,52.974000000000004,4.905,69.651,68.67,61.803000000000004,24.525000000000002,0.981,9.81,96.138,44.145,66.708,42.183,35.316,12.753,14.715,49.050000000000004,24.525000000000002,19.62,66.708,99.081
981,981,8.838000000000001,0.982,0.982,61.866,90.34400000000001,63.83,17.676000000000002,96.236,65.794,9.82,62.848,5.892,23.568,13.748000000000001,35.352000000000004,91.32600000000001,47.136,74.632,86.416,77.578,27.496000000000002
982,982,10.813,57.997,77.657,41.286,88.47,71.759,3.932,36.371,36.371,91.419,0.983,95.351,8.847,75.691,96.334,70.776,47.184,98.3,68.81,33.422000000000004,97.31700000000001
983,983,50.184,40.344,99.384,68.88,9.84,19.68,55.104,70.848,7.872,53.136,62.976,9.84,9.84,75.768,51.168,36.408,6.888,7.872,71.83200000000001,56.088,18.696
984,984,91.605,15.76,63.04,36.445,85.69500000000001,74.86,90.62,71.905,26.595,76.83,35.46,41.37,89.635,67.965,60.085,91.605,76.83,44.325,96.53,67.965,25.61
985,985,47.328,35.496,55.216,66.062,74.936,78.88,55.216,97.614,25.636,70.992,4.93,31.552,82.824,89.726,65.07600000000001,3.944,38.454,57.188,80.852,57.188,43.384
986,986,52.311,47.376,18.753,30.597,26.649,53.298,80.934,69.09,33.558,96.726,89.81700000000001,30.597,63.168,97.71300000000001,25.662,21.714000000000002,61.194,53.298,20.727,41.454,20.727
987,987,67.184,25.688,92.872,46.436,83.98,54.34,93.86,44.46,37.544000000000004,98.8,66.196,88.92,21.736,78.052,57.304,77.06400000000001,52.364000000000004,50.388,28.652,31.616,38.532000000000004
988,988,46.483000000000004,50.439,96.922,22.747,18.791,94.944,97.911,75.164,59.34,76.153,35.604,17.802,24.725,17.802,6.923,13.846,92.96600000000001,42.527,61.318,90.988,31.648
989,989,53.46,18.81,94.05,17.82,7.92,54.45,40.59,92.07000000000001,14.85,98.01,12.870000000000001,26.73,16.830000000000002,42.57,28.71,37.62,26.73,22.77,33.660000000000004,67.32000000000001,83.16
990,990,16.847,47.568,68.379,19.82,15.856,94.145,95.136,8.919,84.235,38.649,22.793,84.235,24.775000000000002,46.577,41.622,77.298,100.09100000000001,48.559,21.802,77.298,9.91
991,991,83.328,19.84,74.4,93.248,15.872,74.4,7.936,34.72,28.768,23.808,77.376,60.512,30.752,85.312,93.248,13.888,63.488,85.312,37.696,41.664,47.616
992,992,35.748,71.496,24.825,73.482,33.762,50.643,95.328,62.559000000000005,33.762,68.517,79.44,54.615,82.419,54.615,55.608000000000004,97.31400000000001,82.419,63.552,69.51,8.937,86.391
993,993,87.47200000000001,96.418,54.67,17.892,0.994,62.622,20.874,15.904,0.994,63.616,9.94,93.436,33.796,68.586,17.892,55.664,63.616,21.868000000000002,84.49,61.628,59.64
994,994,9.950000000000001,0.995,1.99,74.625,29.85,44.775,17.91,5.97,62.685,57.71,74.625,62.685,75.62,83.58,71.64,1.99,14.925,83.58,26.865000000000002,45.77,35.82
995,995,98.604,92.628,47.808,87.648,24.900000000000002,14.94,46.812,40.836,75.696,8.964,56.772,87.648,68.724,85.656,4.98,31.872,43.824,54.78,15.936,30.876,30.876
996,996,75.772,41.874,95.712,77.766,100.697,100.697,98.703,26.919,18.943,52.841,27.916,99.7,65.802,99.7,66.799,59.82,25.922,27.916,61.814,32.901,98.703
997,997,28.942,81.836,63.872,79.84,49.9,22.954,41.916000000000004,10.978,5.988,8.982,96.806,13.972,84.83,52.894,3.992,68.862,88.822,69.86,24.95,44.910000000000004,34.93
998,998,61.938,63.936,62.937000000000005,41.958,67.932,31.968,79.92,34.965,15.984,82.917,34.965,7.992,23.976,27.972,18.981,92.907,16.983,13.986,70.929,75.924,27.972
999,999,88.0,56.0,64.0,20.0,92.0,95.0,81.0,69.0,25.0,75.0,42.0,29.0,39.0,44.0,7.0,82.0,2.0,101.0,65.0,30.0,43.0
